273818
999112
1068407
1031450
1100745
347696
365152
256925
298819
61312
47453
232486
601817
786605
620710
929816
553677
1146942
962154
1636631
1849137
2419617
2525870
2479673
2525870
1925309
1281967
1652746
1722042
1167677
901426
925864
1256300
1203932
1186476
1074758
1113161
249942
555620
832802
560240
172193
337223
379117
394636
869760
1031450
749648
657043
837422
1220857
400064
117277
162662
85856
162662
75802
452432
814323
574624
459415
1086886
1405646
753931
434976
316275
361661
893083
1045885
797851
820275
893364
1052868
1385312
946624
916711
907048
1207187
1196714
1015171
1098960
958184
66353
60682
472465
354679
587958
530510
431485
869760
483853
177053
188393
471340
580339
601817
2006130
1548002
921169
851345
795912
956082
910696
904416
872016
1266873
1339879
1551222
1058604
925971
152189
60053
78953
83363
61312
66982
121634
54382
477085
263907
457089
556117
553677
735788
519784
274381
479414
263907
281363
620296
1699452
972570
1077306
1533143
924785
808483
1301740
1059850
1399171
1150622
1298926
1883586
1642161
1421616
1231748
351187
396573
777366
1040689
666033
1239336
818943
1304012
1590434
1544237
1234717
1170041
1082266
796513
372135
515747
235701
1589844
1462628
1523511
2434370
2004738
1579371
857125
888546
843161
895529
944406
1084525
958841
1094998
826255
1164331
68243
60682
61312
124259
509423
800464
476096
585098
648969
204557
777366
1285533
712690
232486
948132
972570
1075915
909728
927184
951623
976061
825135
1371453
1283679
1132429
1198034
1105476
1172993
1002999
73912
73912
64462
61312
273526
384691
66982
66353
61312
89347
58792
54382
66353
85856
64462
305822
666493
82365
218522
361661
215030
145206
89347
60053
53753
85856
168962
555620
53753
71392
60682
60053
66982
54382
66353
166153
66353
131137
560240
305802
601817
326749
60682
66353
54382
187101
60682
92156
88665
694211
178673
375626
375626
316275
347696
477085
463462
594574
1160801
1387167
1396406
1456462
843099
162662
227462
302310
302310
249942
893358
893358
931761
893358
1125229
1315762
942235
854955
952708
966673
1517211
1275926
1265453
1075533
1150243
1209593
1475633
1244505
965156
66353
96225
60682
85856
222013
60053
72653
74543
421649
361592
58792
78322
85253
157465
70132
228995
74543
68243
201066
453986
735788
63832
108536
384691
160694
122212
127304
222013
165713
173813
471340
791225
291837
70132
71392
828183
260416
75802
175262
92812
75802
141413
601817
74542
72652
72653
71392
71392
75802
111686
71392
260416
74542
629535
541761
197574
68872
194083
71392
187101
246451
204557
180118
204557
555620
338494
70132
215030
127304
263907
168962
298819
657253
939055
452432
888239
791225
82103
78953
267398
66353
71392
330240
65723
72653
71392
342155
763507
74542
71392
72653
148697
68872
66353
66982
70763
204557
141715
294679
578718
60052
73283
288346
556117
648014
354679
358170
386099
69502
201066
467846
110294
71392
183609
64462
169199
60053
72653
73283
187101
225504
740408
351187
694211
490836
504800
452432
508292
560240
740408
518765
431485
689591
370832
58793
66353
66353
355235
941201
1137703
1146942
1414885
616519
837422
906718
791225
305802
1978167
1220799
1046239
934521
215030
141413
201353
410538
592578
222013
211539
211539
242960
201066
100913
435007
976013
781985
851281
837422
190592
578718
187101
152189
159171
159171
155680
615676
267486
260001
694211
393930
194083
155680
194083
393082
712690
288346
274227
97965
162662
477085
546381
211539
225504
267398
260416
194083
263907
286813
212267
509423
298819
493270
222013
159171
187101
124259
201066
112797
472465
152189
187101
302310
569479
232486
162662
180118
246451
246451
204557
267398
256925
242960
162662
518765
263907
124259
159171
100913
